user-id,movie-id,recommendation-score
53,367,3.5
27,199,4.0
175,1706,4.5
178,1996,4.0
148,2132,5.0
145,186,4.0
10,2257,4.0
226,625,2.5
65,536,3.5
26,511,3.0
75,1818,3.5
54,2830,4.5
244,1829,3.0
14,703,3.5
70,2694,2.0
66,1297,3.0
65,1122,3.5
19,1242,3.0
20,630,4.5
33,0,3.5
115,2320,3.5
64,2813,4.0
31,1423,4.0
12,566,3.0
290,812,5.0
248,146,2.0
304,98,0.5
108,2054,3.5
4,2810,4.5
217,2177,4.5
43,1462,5.0
92,2131,4.5
139,2132,4.0
12,224,3.5
112,1114,4.0
14,1103,3.0
89,621,5.0
1,1516,2.0
43,2423,5.0
151,1362,3.0
44,578,5.0
298,453,4.0
71,1334,3.0
216,759,0.5
5,1877,2.0
97,2846,3.0
158,359,5.0
10,2408,5.0
27,1966,4.0
215,1775,4.0
234,1209,4.0
81,498,5.0
253,2162,4.5
25,456,4.0
198,32,3.0
81,27,4.0
176,242,5.0
1,387,4.0
54,2768,3.5
16,691,2.5
0,1175,4.5
37,1922,3.0
38,1952,2.5
28,827,3.0
38,2361,1.5
128,788,4.0
161,2738,3.5
29,2132,5.0
18,2285,3.5
133,890,4.0
28,469,3.0
0,572,4.5
9,1553,5.0
49,840,3.0
0,1404,4.5
79,457,5.0
64,2442,3.5
1,322,2.0
176,589,3.0
78,2153,4.0
88,653,4.0
14,1417,4.0
29,1162,4.5
69,233,3.5
22,640,5.0
210,160,4.0
75,1855,3.0
107,1905,3.5
163,363,5.0
18,889,3.5
89,630,4.5
7,2852,4.0
92,4,4.5
276,927,5.0
55,2581,4.5
70,49,3.5
275,1476,4.0
27,1636,5.0
57,420,2.5
193,1044,0.5
3,1541,2.5
86,1585,2.0
11,600,4.0
43,1896,5.0
38,342,1.0
9,1596,5.0
37,275,4.0
82,2476,4.0
33,2213,2.0
71,1908,2.0
26,1313,4.0
286,1043,3.0
180,1820,4.0
7,2894,4.0
114,40,5.0
91,365,4.0
261,1251,4.0
0,1386,3.0
258,754,4.5
95,1923,5.0
241,815,3.0
151,500,3.0
26,1221,2.0
141,812,3.5
205,835,5.0
3,1009,4.5
121,2176,3.5
46,126,4.0
152,890,0.5
109,1335,4.0
126,725,4.0
257,377,3.0
126,1037,4.0
38,1328,3.0
127,473,3.0
55,2668,3.5
17,2176,3.0
135,1042,5.0
49,1792,0.5
224,69,4.0
153,301,3.0
16,2429,4.0
284,396,3.0
3,2946,3.0
13,182,4.0
123,2171,4.5
100,2549,3.5
111,1003,4.0
130,407,5.0
209,565,5.0
133,1080,3.0
0,628,5.0
95,656,4.0
112,2266,4.0
76,2125,3.5
6,174,3.0
96,863,4.0
26,1902,4.0
41,633,3.0
18,994,1.5
0,1186,4.5
221,206,3.0
0,1419,2.0
0,2952,2.5
74,455,5.0
54,2533,3.5
60,1558,2.5
25,1280,3.0
207,342,3.0
15,874,2.0
41,704,4.0
15,1418,4.0
96,2040,1.0
144,2872,2.5
87,656,5.0
4,2101,4.5
37,219,3.5
221,284,2.0
184,1934,0.5
51,849,2.5
72,1765,3.5
26,825,3.0
257,271,2.0
149,946,4.0
125,2211,3.0
26,29,4.0
175,1137,4.0
39,1275,3.0
286,1737,5.0
286,1746,3.0
2,2821,2.0
52,1599,4.0
18,675,3.5
14,470,3.5
198,416,5.0
113,242,2.5
2,196,3.0
118,2285,4.0
65,107,4.0
102,2113,3.5
61,125,1.0
224,272,1.0
178,2222,3.5
147,680,4.0
87,1164,4.0
101,204,4.5
64,1228,2.5
1,252,5.0
163,198,4.0
196,697,4.0
104,416,3.5
5,901,2.0
158,197,4.0
195,1741,4.0
0,738,5.0
137,410,3.5
183,628,4.5
163,1048,3.0
18,362,2.5
7,1910,4.0
5,971,4.0
56,528,4.0
92,675,5.0
113,2727,5.0
34,2550,4.5
0,1939,2.0
190,2795,3.5
32,2551,2.0
305,2535,5.0
18,2368,2.5
43,2074,2.0
18,1147,3.0
17,1157,3.5
1,1512,5.0
87,545,5.0
7,2421,4.5
95,2081,4.5
94,1868,5.0
213,2881,4.0
25,1575,1.0
2,1015,2.0
162,1261,5.0
144,1287,3.5
50,666,2.0
91,1767,3.5
40,2273,4.0
74,838,4.0
60,671,4.0
36,480,4.5
28,1575,2.0
25,239,4.0
3,2859,3.0
57,389,1.0
257,362,3.0
134,1378,5.0
25,1266,4.0
231,275,3.0
114,1183,5.0
5,879,5.0
131,121,3.0
2,314,3.0
61,821,3.5
154,1261,5.0
73,2299,2.0
42,1709,3.0
4,2030,4.0
248,137,3.0
7,1669,3.5
20,1520,3.5
48,2200,3.0
19,1397,4.0
90,769,4.0
23,1147,4.0
69,33,2.5
138,360,4.5
287,571,2.5
117,416,5.0
276,2428,4.0
7,2166,3.0
186,1420,3.5
174,852,4.5
27,383,3.5
144,2215,3.5
30,468,4.0
282,113,3.0
83,1362,2.0
268,47,3.0
259,2167,4.0
200,1378,5.0
16,1227,4.0
1,785,1.0
74,560,4.0
53,1617,3.0
15,1444,2.0
8,856,2.0
48,873,2.5
194,1851,3.5
83,1830,5.0
120,775,5.0
5,1910,4.0
0,1163,4.0
87,841,4.0
120,618,5.0
155,1896,3.0
139,2137,3.0
234,663,4.0
10,534,2.0
296,555,5.0
5,1777,3.0
31,2115,3.5
1,1277,4.0
27,418,4.0
14,1180,3.5
111,1024,4.0
56,638,5.0
115,2023,4.0
63,1666,3.0
25,1737,3.0
219,1396,4.0
74,465,5.0
4,2695,4.0
13,2185,1.5
231,33,4.0
17,1555,3.5
13,2723,4.0
297,626,5.0
138,619,4.5
134,822,4.0
245,211,4.0
281,315,4.0
271,1334,4.0
60,1463,5.0
257,397,4.0
26,844,4.0
63,1627,1.5
79,1507,5.0
72,2164,4.0
0,492,4.0
20,479,3.5
59,2345,3.5
30,1752,4.0
144,2607,4.0
275,2294,5.0
25,381,3.0
11,1596,4.0
21,995,4.0
114,675,4.0
5,663,4.0
4,2801,4.5
112,2245,4.0
55,1279,5.0
2,2618,1.5
20,540,4.5
1,1605,1.0
145,209,4.0
118,2434,4.0
27,1874,4.5
21,367,2.0
264,1418,3.0
70,2649,2.0
10,1716,3.0
11,1446,3.0
171,1297,4.0
2,1830,3.0
243,900,2.0
150,403,4.0
33,233,2.5
95,2512,5.0
22,186,4.0
8,1067,3.0
129,2530,2.0
45,1011,4.0
49,512,4.0
55,2666,3.0
76,2043,4.5
8,701,0.5
84,1869,4.0
8,569,2.0
52,159,3.0
160,1337,4.0
1,504,5.0
5,2100,5.0
0,2557,4.0
3,1969,4.0
220,1422,3.0
53,2363,3.5
90,1016,5.0
239,328,5.0
119,1830,5.0
66,1209,5.0
131,1069,5.0
55,866,3.0
170,2746,3.0
42,1044,4.0
14,2451,3.0
140,198,4.5
89,1543,5.0
90,1691,4.0
151,452,5.0
300,615,4.5
67,212,5.0
29,1611,4.0
172,633,5.0
20,373,2.5
37,1989,4.5
247,49,5.0
63,1892,5.0
95,2698,4.0
226,620,5.0
87,581,4.0
84,1186,3.0
133,317,3.0
185,2265,1.5
130,694,5.0
16,212,2.0
76,2434,5.0
87,1109,3.0
143,594,4.0
161,2531,4.5
1,1707,4.0
54,1108,3.5
90,1608,4.0
112,457,5.0
209,617,5.0
19,578,3.0
166,226,1.0
211,446,5.0
0,1906,3.0
56,411,5.0
234,1320,4.0
89,2039,5.0
78,2360,3.5
43,2605,3.0
245,439,4.0
9,2095,4.0
289,15,3.0
1,365,4.0
182,357,3.0
16,624,5.0
30,1965,3.0
11,668,4.0
208,2594,3.0
57,1648,3.5
11,893,2.0
157,1800,3.5
152,2720,0.5
50,994,3.5
117,928,4.0
31,607,4.0
3,102,2.0
97,885,2.0
84,1373,3.0
209,809,2.0
166,893,3.0
85,1298,2.0
19,893,4.0
124,644,5.0
13,2637,3.5
33,1793,3.0
172,2854,4.0
230,821,2.0
204,809,4.0
289,214,3.0
237,523,4.0
28,452,5.0
21,1636,4.0
157,1056,4.0
91,1865,4.0
60,579,3.5
296,422,5.0
279,884,4.0
33,540,4.0
87,1591,2.0
131,1090,5.0
115,1299,2.0
152,2699,4.0
161,1364,3.0
120,412,4.0
27,1454,4.0
27,1318,3.5
69,900,2.5
79,507,5.0
19,1385,3.0
232,2470,3.5
139,2062,4.0
12,2442,4.5
66,363,4.0
105,2463,5.0
214,678,5.0
275,416,4.5
149,96,4.0
27,182,4.5
81,1606,4.0
147,14,4.0
92,1990,5.0
252,1809,3.5
167,42,5.0
55,2698,4.0
2,1961,3.5
54,2254,3.5
156,110,2.5
60,1097,4.5
45,2259,3.5
92,2213,3.0
280,2007,4.0
266,1544,4.0
0,2128,2.0
59,2198,1.5
5,682,3.0
1,400,4.0
24,647,4.5
39,1642,5.0
1,1070,4.0
0,228,1.0
163,15,4.0
103,868,3.5
14,2162,3.5
94,1298,5.0
55,141,4.0
90,1555,5.0
118,42,5.0
201,1002,4.0
266,1805,3.0
2,2351,3.0
40,2174,2.5
188,64,5.0
1,1133,4.0
5,994,2.5
159,224,4.5
58,2531,4.5
72,1155,4.0
17,1604,4.0
13,1109,1.0
10,565,4.0
87,1444,5.0
152,2511,1.5
27,1955,3.5
246,271,4.0
137,1308,3.5
0,2283,2.5
16,236,2.5
119,141,3.5
216,1867,4.0
97,2163,4.0
214,2195,5.0
35,2009,3.5
150,1119,5.0
56,224,4.0
4,1984,4.0
192,29,4.0
75,1968,4.0
20,376,3.0
200,1952,4.5
27,2080,4.0
104,578,1.5
211,1544,5.0
47,1,3.0
218,381,5.0
168,2471,4.5
6,1109,3.0
237,517,3.0
31,1338,3.0
50,2192,2.5
22,619,4.0
3,2265,0.5
15,1338,2.0
0,1473,4.5
121,1219,4.0
164,1780,1.0
15,464,4.0
280,2763,3.0
49,1367,2.0
28,953,5.0
146,600,3.5
36,1622,4.5
41,1372,4.0
10,374,4.0
91,209,4.5
22,1593,2.0
62,72,3.0
68,2143,4.5
60,692,4.0
9,770,4.0
12,2088,3.5
7,2511,4.0
261,730,3.0
48,587,4.0
18,1878,2.0
159,536,2.0
130,1329,5.0
90,700,4.0
76,54,4.0
224,1544,3.0
140,360,4.0
64,169,2.5
14,2436,3.0
74,685,5.0
69,1108,4.0
69,2292,4.5
75,160,4.0
239,2030,4.5
124,183,3.0
12,383,2.0
109,2281,1.5
29,280,4.0
148,477,4.0
5,1737,3.0
146,477,1.5
5,1482,3.0
65,14,4.0
280,224,4.5
227,355,5.0
56,374,3.0
14,1043,2.5
145,335,5.0
12,1728,4.0
8,1438,3.5
1,1329,5.0
40,2391,4.0
87,164,2.0
186,1187,3.0
215,848,4.5
17,742,3.0
59,633,5.0
120,457,4.0
75,864,3.5
0,349,4.5
31,349,3.5
2,1009,5.0
26,1140,4.0
47,1225,1.0
3,2897,4.0
91,1802,4.0
181,476,5.0
35,634,3.5
162,1043,2.5
14,2256,3.0
168,2268,4.0
33,1363,3.0
84,33,5.0
186,1122,3.5
119,2177,4.0
10,1923,3.0
251,2692,3.0
106,2254,4.0
22,1174,5.0
70,2734,5.0
114,1086,2.0
223,1324,3.0
91,1150,5.0
13,111,3.5
9,823,5.0
20,358,3.0
5,1604,5.0
4,2880,4.5
52,999,4.0
173,946,5.0
27,2407,5.0
133,121,3.0
115,1706,3.0
9,1358,4.0
5,1477,4.0
128,453,3.5
244,975,5.0
273,1248,4.0
124,1016,5.0
6,1826,1.5
172,2862,4.5
237,768,5.0
161,2535,4.5
168,1816,4.0
282,218,3.0
302,1765,4.0
82,2539,4.5
90,562,3.0
3,822,4.0
69,1454,2.5
34,2741,2.5
144,1305,3.0
154,1165,2.0
51,98,2.0
230,2345,5.0
39,1796,3.0
78,674,3.5
114,1092,3.0
67,1333,5.0
238,365,1.5
113,1844,3.5
39,1009,5.0
38,1933,3.5
148,467,4.0
30,753,4.0
275,362,3.0
22,583,4.0
22,972,4.0
68,2176,3.0
14,2405,3.5
125,1728,4.5
125,868,5.0
111,686,5.0
25,1250,3.0
115,1455,4.0
4,478,1.5
101,2738,4.5
70,165,5.0
40,2063,2.5
4,550,3.5
40,2440,3.5
3,49,2.0
299,1839,4.0
226,1706,1.0
7,1818,4.0
89,1027,2.5
4,1118,3.0
264,1254,4.0
260,225,4.0
92,2198,4.5
10,2289,4.0
52,328,5.0
41,797,2.0
120,198,5.0
167,1544,4.5
40,2407,3.5
13,2191,4.0
24,1966,2.5
54,2062,3.5
61,1443,3.0
26,622,4.0
51,8,3.0
54,2224,4.0
259,214,3.5
269,133,2.5
85,1706,3.0
28,707,3.0
212,446,3.0
78,2013,4.5
27,403,4.0
36,1352,4.0
53,459,4.0
65,2257,1.0
180,242,5.0
1,1171,5.0
12,862,4.0
157,1422,3.5
15,692,4.0
16,2114,3.5
6,893,2.5
269,2105,4.0
49,749,3.5
203,23,3.0
10,2256,4.0
190,2628,4.0
114,448,5.0
81,632,5.0
27,694,4.5
1,1220,2.0
116,1292,3.0
50,1098,5.0
42,156,3.0
9,733,5.0
201,1337,4.0
172,230,3.0
10,397,3.0
64,1320,3.0
209,625,5.0
57,2374,4.0
2,699,4.0
4,1287,4.5
165,417,3.0
227,2073,4.0
246,38,3.0
51,315,3.5
92,2035,4.5
55,1918,4.0
89,2062,4.5
81,446,5.0
29,539,2.0
47,1341,2.0
5,1404,4.0
85,1800,4.0
27,1658,5.0
0,472,4.0
95,885,4.0
10,1411,3.0
93,2753,4.0
19,739,4.0
146,2257,2.5
51,748,2.5
120,2026,3.0
218,112,3.0
5,1973,3.0
4,730,3.0
181,360,4.0
162,2071,1.0
32,704,4.0
22,984,5.0
56,43,4.0
232,2429,4.5
7,925,2.0
161,567,5.0
35,2075,3.0
57,1313,1.0
22,475,4.0
4,833,2.5
303,2698,5.0
2,2818,4.0
9,942,4.0
125,575,4.5
17,972,3.5
145,265,3.0
4,2812,3.0
9,2026,3.0
159,1762,3.0
50,2024,4.0
57,1044,3.5
86,784,4.0
14,1844,2.5
41,2077,3.0
100,1553,2.0
57,1016,4.0
290,1176,5.0
16,1982,3.0
67,1465,1.0
99,2198,4.5
152,2862,3.5
12,796,3.5
51,674,5.0
11,444,3.0
48,2754,3.5
224,1585,1.0
0,2298,2.5
36,368,3.5
93,2599,4.5
288,1405,4.5
4,2042,3.0
116,822,3.0
93,1232,5.0
11,136,4.5
20,805,5.0
157,2337,4.0
303,1989,3.5
115,2215,4.0
158,1320,3.0
76,822,5.0
22,836,4.0
243,672,2.0
9,1306,4.0
114,554,5.0
19,1469,4.0
17,649,4.0
4,2498,2.5
4,2828,4.0
229,628,3.5
202,1396,5.0
222,1447,1.0
211,648,5.0
138,2342,4.5
30,915,2.0
200,1254,3.5
4,624,4.5
0,600,5.0
81,344,3.0
24,2581,3.5
96,815,2.0
297,594,3.5
245,1571,2.0
188,147,2.0
160,759,3.0
22,1658,4.0
75,1237,3.0
181,349,4.0
51,2684,4.5
30,1180,5.0
132,184,5.0
67,834,3.0
16,2168,3.5
225,381,4.0
45,1063,3.0
12,372,3.5
67,1821,4.0
4,2490,4.0
3,1160,3.5
136,2741,3.0
56,730,3.0
77,1292,3.0
16,1639,3.0
132,2769,3.0
198,207,3.0
226,841,4.5
13,80,2.5
21,652,4.0
189,539,5.0
201,1396,5.0
15,557,4.0
75,1002,2.5
1,1274,4.0
255,328,4.5
19,1189,3.0
9,1130,4.0
224,1989,4.0
135,541,1.0
93,1140,4.5
40,531,3.5
16,263,3.0
31,767,3.5
121,1264,2.5
103,994,4.0
9,466,5.0
187,235,2.0
11,2062,3.0
47,82,3.0
1,168,2.0
69,1900,3.0
41,1711,2.0
232,975,5.0
148,744,3.0
269,198,4.5
19,1149,3.0
22,916,4.0
8,1347,3.0
36,467,5.0
38,121,2.5
21,1539,4.0
65,2384,3.5
197,1906,4.0
6,457,4.0
110,362,4.5
60,467,4.5
140,2328,3.0
193,681,4.5
29,858,3.0
251,906,4.0
152,198,2.5
146,219,2.0
7,1410,4.0
1,810,4.0
235,2516,3.0
23,1313,3.5
6,1754,3.5
208,2824,3.0
13,2064,2.5
305,622,4.0
68,2762,4.5
254,160,4.0
62,347,3.5
15,773,3.0
11,2198,4.0
68,1979,3.5
230,2803,5.0
36,46,4.5
85,360,4.0
53,1504,3.0
41,143,3.0
31,362,4.0
87,812,1.0
85,577,1.0
129,1542,4.0
7,2345,4.0
73,2302,3.0
290,417,4.0
81,109,3.0
212,338,4.0
86,17,4.0
127,619,3.5
102,1003,4.0
12,417,3.0
70,2529,1.0
93,1396,4.0
5,1080,3.0
43,2579,3.0
6,2224,2.5
159,388,1.5
14,756,2.5
31,217,3.5
196,2657,3.5
11,1102,3.0
281,316,4.0
28,141,5.0
184,1814,4.0
201,1137,3.0
8,797,2.5
105,2541,4.0
5,1003,3.0
118,796,2.0
77,812,3.0
292,562,3.0
49,816,3.5
3,2042,1.0
144,2255,3.5
14,110,3.0
174,2635,3.5
203,446,4.5
285,245,4.0
5,1209,5.0
4,2440,3.0
57,32,4.0
43,2530,5.0
251,1279,5.0
55,1741,4.5
255,2546,4.0
31,619,4.0
124,608,5.0
5,1649,2.0
254,42,4.0
118,2628,4.0
2,2852,3.5
59,2069,3.5
34,2576,4.5
0,165,4.0
2,17,2.0
96,940,3.0
135,1297,5.0
203,835,2.5
262,1789,5.0
42,1791,3.0
27,743,4.5
9,106,5.0
209,885,5.0
10,1215,4.0
66,850,4.0
109,2285,4.5
33,2197,2.0
29,1642,4.0
282,184,5.0
103,1706,4.0
196,1363,3.5
22,1563,4.0
205,1396,5.0
32,2298,5.0
1,992,4.0
39,1658,4.0
20,1894,1.5
224,1942,4.0
104,224,4.0
71,946,4.0
55,2004,3.0
61,141,4.0
7,1572,3.0
109,2609,4.5
230,2891,4.5
86,274,4.0
5,1175,4.0
63,351,1.0
33,2429,2.5
96,360,4.0
107,2728,3.5
192,779,4.0
44,730,3.0
199,17,3.0
30,1409,4.0
147,1364,5.0
196,2684,4.5
118,1830,4.0
47,1391,4.0
62,84,3.5
3,1514,4.0
3,2907,1.0
138,2285,4.5
57,360,3.5
78,2345,4.0
56,688,5.0
205,945,4.5
1,1375,4.0
21,765,3.0
86,1320,5.0
210,218,3.0
86,1340,2.0
277,2884,4.0
2,1192,2.5
2,1025,3.0
25,552,3.0
251,1839,5.0
37,1472,5.0
3,2577,2.0
98,445,3.0
25,536,4.0
184,1992,0.5
18,749,2.5
190,2257,4.0
182,27,4.0
277,2370,4.0
105,2296,4.0
117,1094,3.0
104,17,3.5
5,1403,3.0
116,630,3.0
204,359,4.0
82,1751,3.0
11,1396,4.5
272,1255,3.5
9,1356,5.0
245,359,3.0
59,1001,5.0
85,458,2.0
188,151,4.0
148,439,4.0
28,755,3.0
38,329,3.5
65,861,3.5
300,328,5.0
59,1450,5.0
185,2013,5.0
45,204,3.5
42,275,2.0
267,96,5.0
14,1613,1.5
153,617,5.0
26,1034,4.0
87,1165,3.0
35,103,3.0
47,543,3.0
9,288,4.0
3,474,3.5
12,644,3.5
29,748,3.0
109,2628,4.0
191,286,1.0
34,2554,4.0
7,2742,4.0
120,1378,5.0
205,297,4.5
216,1528,5.0
250,1058,3.0
63,1305,1.0
11,1800,4.0
10,1929,3.0
197,1285,4.0
37,1028,3.0
235,856,4.0
177,1,4.0
179,1527,3.5
17,2180,3.5
62,1079,3.5
104,40,4.0
208,370,4.0
34,2941,4.5
277,2786,4.0
122,959,5.0
140,222,3.5
1,771,3.0
2,1716,2.0
53,168,3.0
89,575,5.0
112,1508,4.5
273,875,4.0
155,1162,2.5
111,182,4.0
117,1187,1.0
4,1757,4.0
127,2857,5.0
190,1663,4.0
71,1412,3.0
52,1140,3.0
5,624,4.0
2,2176,1.5
17,1848,2.0
115,1570,1.5
149,627,5.0
31,230,3.5
2,336,3.0
59,2436,3.0
175,938,3.5
1,752,3.0
12,578,3.0
95,184,4.5
102,309,4.0
179,2434,5.0
3,2790,4.0
18,555,3.0
192,90,4.0
80,512,4.0
151,287,3.0
31,2066,4.0
27,531,4.0
304,1222,0.5
168,1808,4.0
219,2091,4.0
82,1176,3.5
0,1368,3.0
171,1147,3.5
36,328,5.0
76,336,2.0
101,2949,5.0
0,2172,2.0
82,1697,4.0
0,2954,4.5
66,2072,4.0
110,567,4.5
189,37,3.0
171,555,3.5
4,2168,3.0
126,1116,5.0
188,358,3.0
43,2116,1.0
1,1244,5.0
121,360,4.5
27,1867,4.0
39,1807,1.0
36,2334,5.0
261,1683,4.0
39,80,3.0
34,630,4.5
75,1765,3.5
13,1519,2.0
260,529,3.0
48,1244,4.0
46,281,3.0
34,2120,4.0
89,184,5.0
1,687,5.0
233,80,4.0
101,2343,5.0
11,639,4.0
89,1697,5.0
65,1512,3.5
2,640,5.0
178,359,4.0
243,607,5.0
213,2534,4.0
174,2746,5.0
19,1148,3.0
19,1227,4.0
8,596,3.5
75,2064,5.0
14,1327,3.5
0,1523,2.0
11,464,3.0
3,1706,2.0
7,617,4.0
208,698,4.0
18,110,2.5
113,245,3.5
3,2800,2.5
91,2053,4.0
123,1809,4.5
31,847,4.0
57,1365,3.0
38,2200,4.0
32,617,2.0
193,2004,4.5
23,2130,2.5
46,429,3.0
7,1988,4.0
15,1086,4.0
6,1985,2.5
13,403,4.0
247,337,2.0
11,94,3.0
223,198,5.0
185,2478,2.5
229,2004,4.0
95,1002,4.5
60,1287,2.0
27,1459,4.0
101,617,4.0
196,628,4.5
293,943,3.0
40,943,3.5
2,8,4.0
30,688,3.0
99,91,4.5
107,2131,4.0
245,1632,4.0
107,1287,3.5
23,2052,1.0
115,2018,2.5
114,359,3.0
100,183,4.5
23,1992,2.5
36,1889,4.0
26,1150,2.0
5,1446,4.0
129,903,5.0
226,2243,5.0
67,2,2.0
305,2739,4.5
259,1044,5.0
145,384,3.0
91,707,4.0
0,116,5.0
62,1571,4.0
57,1759,3.0
247,160,3.0
28,1081,5.0
7,1257,5.0
58,1584,4.0
19,516,2.0
77,1140,4.0
75,300,3.0
5,1748,2.0
276,2333,4.0
182,117,3.0
23,198,3.0
18,1739,2.0
41,757,4.0
66,2339,4.0
45,211,0.5
80,1318,3.0
21,1448,4.0
44,1038,4.0
244,1420,2.0
229,1337,4.0
31,8,3.5
85,1569,5.0
28,237,4.0
19,209,5.0
4,1246,4.5
32,993,1.0
282,196,1.0
15,1263,1.0
3,1890,5.0
114,821,4.0
127,618,4.0
23,1923,1.0
19,204,3.0
28,1520,5.0
43,2578,3.0
154,844,5.0
35,2698,4.5
28,1249,1.0
33,2289,2.5
15,14,4.0
6,420,2.5
31,2056,2.0
11,1769,2.0
73,1899,4.0
12,675,4.5
44,47,2.0
170,2301,4.0
303,1086,1.0
82,0,3.0
47,1372,2.0
113,2607,4.0
51,184,5.0
28,461,4.0
19,417,5.0
41,1811,4.0
9,1685,4.0
229,730,4.5
39,1217,3.0
34,1924,3.5
243,1231,4.0
11,866,4.0
114,294,5.0
14,1207,3.0
61,2488,4.0
12,594,4.0
90,1620,5.0
90,1507,5.0
4,2326,2.5
119,2456,2.5
140,1851,3.0
130,1970,5.0
34,2663,4.5
31,1762,3.0
128,80,2.5
33,1933,2.0
13,1925,2.5
16,1083,2.0
116,1665,3.0
7,1631,3.0
26,1499,4.0
58,674,3.5
238,615,4.5
96,2127,5.0
83,2073,5.0
63,620,5.0
130,222,5.0
267,944,2.0
90,490,5.0
71,1677,3.0
89,742,4.5
13,366,2.0
4,1442,4.0
27,1802,4.0
10,2500,4.0
5,1850,1.5
0,1005,1.0
2,1674,4.0
147,360,5.0
110,1803,4.0
45,1573,4.0
48,2516,3.5
15,1305,4.0
1,1196,1.0
109,2941,4.0
87,32,4.0
9,566,4.0
228,2791,4.0
161,674,5.0
43,2538,4.0
17,633,5.0
32,2820,2.0
49,287,4.0
19,356,3.0
254,186,4.0
195,630,5.0
32,663,2.0
11,2350,3.5
151,328,4.0
31,2444,4.5
29,1216,4.0
26,1244,3.0
33,1854,1.5
82,903,4.0
157,1305,1.0
212,1570,3.0
95,242,4.5
136,2883,3.0
245,815,2.0
109,868,4.5
171,575,4.0
89,1455,4.5
54,2883,3.0
49,774,3.0
198,237,3.0
261,147,3.5
199,984,3.0
22,557,4.0
5,2066,3.0
13,2167,2.5
14,1461,2.0
177,365,4.0
40,2008,3.0
255,2625,5.0
139,275,1.5
153,756,2.0
178,1016,4.0
116,419,1.0
165,698,3.0
198,46,5.0
131,297,5.0
224,577,2.0
4,2025,3.0
8,1083,3.5
21,1438,4.0
93,2947,5.0
22,1495,4.0
84,1020,3.0
39,134,1.0
210,537,4.0
71,1391,2.0
15,971,5.0
19,733,3.0
28,1476,2.0
183,2013,4.5
68,1231,4.0
232,1444,4.0
173,140,4.5
14,457,3.0
287,183,5.0
75,666,4.0
149,401,4.0
42,871,5.0
36,1287,3.5
215,1818,1.0
16,839,4.0
13,2900,2.0
41,1279,3.0
7,151,2.0
20,2257,5.0
162,748,2.5
4,458,4.5
155,1908,2.5
108,2298,3.5
78,2010,0.5
119,2178,2.0
135,536,4.0
232,1117,4.5
270,704,5.0
75,1848,2.5
54,1706,4.5
44,1045,2.0
73,2289,1.5
54,2904,3.0
295,2414,4.0
9,1333,3.0
55,1877,3.5
1,878,2.0
288,1090,5.0
26,815,2.0
287,724,2.5
29,1755,3.0
192,142,4.0
14,675,3.0
300,698,4.5
37,2213,4.5
0,717,4.0
19,1421,3.0
14,2084,2.0
2,449,1.5
37,2119,3.5
5,1643,2.0
110,328,4.5
283,161,3.0
160,1893,5.0
176,422,3.0
189,290,2.0
221,186,4.0
0,494,3.0
111,222,4.0
135,418,4.0
2,1772,2.0
79,80,4.0
82,2257,5.0
46,289,4.0
7,1775,4.0
7,2380,3.0
277,2913,4.5
44,41,4.0
42,725,3.0
5,146,4.0
43,2243,5.0
271,164,5.0
76,1109,4.0
34,2738,4.0
9,868,5.0
135,1262,4.0
2,269,3.0
5,2348,2.0
56,83,4.0
117,945,2.0
35,864,3.0
173,1935,5.0
5,1650,4.0
33,666,3.0
31,357,3.0
125,327,4.0
3,55,0.5
158,1028,4.0
186,1459,3.0
107,2847,4.0
178,134,1.0
56,32,4.0
262,357,3.0
184,2682,4.5
25,1396,4.0
10,529,3.5
98,2491,2.5
122,651,5.0
10,1663,3.0
10,105,3.5
8,2030,3.5
77,188,3.0
5,1670,3.0
11,1809,4.5
122,1896,5.0
39,952,3.0
238,372,3.5
149,370,4.0
1,1576,3.0
0,355,5.0
265,2026,4.0
134,409,4.5
2,2866,3.0
13,2459,3.5
189,224,3.0
6,2517,3.0
185,147,2.5
42,729,3.0
139,2634,5.0
29,593,3.0
86,858,5.0
76,370,4.0
128,309,3.5
36,1370,3.5
62,2158,4.0
143,2063,4.0
89,446,5.0
17,2148,3.5
173,198,5.0
226,2832,5.0
188,222,3.0
196,2522,2.0
110,2342,4.5
112,959,4.5
11,1044,3.0
24,2131,4.5
1,1447,3.0
18,2183,2.0
195,729,4.0
38,992,2.5
47,1659,5.0
0,156,4.0
72,1396,4.0
87,821,3.0
106,2018,4.0
41,752,2.0
33,2509,2.5
117,1396,5.0
80,767,5.0
51,1137,3.0
67,224,5.0
11,2213,3.5
54,1016,4.5
25,484,4.0
15,2508,4.5
207,91,4.0
218,421,5.0
4,2066,3.0
67,1905,4.0
41,1759,2.0
17,2219,4.0
15,317,2.0
8,781,2.0
130,1992,5.0
4,2166,2.5
79,962,5.0
11,248,3.0
36,2156,4.0
64,1325,4.0
136,2645,5.0
66,2133,5.0
188,37,3.0
43,2731,2.5
22,1583,4.0
7,2124,4.0
0,109,3.0
40,93,3.5
253,707,5.0
110,1094,4.0
259,2077,4.0
4,2767,4.0
57,1440,2.0
99,2691,4.5
9,749,4.0
136,2672,4.0
86,10,3.0
123,1604,5.0
213,2124,5.0
62,1636,4.0
0,400,2.0
254,246,3.0
159,1162,4.5
59,1011,3.5
56,200,3.0
